platform,kategori_utama,sub_kategori,judul_listing,harga,durasi_hari,jumlah_bid,skills,url_listing,budget_raw,accepted_budget_raw,durasi_raw,deskripsi,tipe
projects.co.id,Visual & Audio,Audio Video Photo,"Freelance Content Editor (IG, TikTok, YouTube Shorts) � Travel Project Yolo52",6500000,30,67.0,"Animation, Multimedia, Video Editing, Content Writer, Social Media",https://projects.co.id/public/browse_projects/view/c5351d/freelance-content-editor-ig-tiktok-youtube-shorts-travel-project-yolo52,"Rp 5,000,000 - 8,000,000",,30 hari,"Deskripsi Project  Kami sedang mencari  Content Editor / Video Editor kreatif  untuk membantu mengolah konten perjalanan (travel project Yolo52) menjadi konten yang menarik, seru, dan tidak membosankan untuk platform:   Instagram Reels  TikTok  YouTube Shorts   Project ini berfokus pada storytelling perjalanan (road trip) selama 30 hari, dengan tujuan menghasilkan konten yang engaging dan berpoten",
projects.co.id,Visual & Audio,Audio Video Photo,Membuat 4 video short untuk YouTube bertema Ronaldo & Messi,225000,3,86.0,"Video Editing, Video Production, Video Animation",https://projects.co.id/public/browse_projects/view/a4331d/membuat-4-video-short-untuk-youtube-bertema-ronaldo-amp-messi,"Rp 200,000 - 250,000",,3 hari,"Halo rekan2,  Saya membutuhkan seseorang yang bisa membuat 4 video short untuk diupload di youtube dengan tema messi, ronaldo, dan/atau persaingan mereka di dunia sepakbola.  Konsep, ediitng style, dll bisa mengikuti beberapa referensi di bawah ini:    1. https://youtube.com/shorts/xTy54ajzsx4?si=Y09uLclIvVC-Fijw  2. https://youtube.com/shorts/aARqm0swLNA?si=vhtvQRQCne47xWj2  3. https://youtube.co",
projects.co.id,Visual & Audio,Audio Video Photo,"Editing, Mixing, Mastering Music",400000,8,19.0,"Multimedia, Audio Editing, Audio Production, Audio Recorder",https://projects.co.id/public/browse_projects/view/ef331d/editing-mixing-mastering-music,"Rp 300,000 - 500,000",,8 hari,"Melakukan editing track mentah hasil rekaman vocal dan instrumen untuk diperbaiki sepeerti tempo, saturation, dan pitch vocal. melakukan mixing Seluruh track sejumlah kurang lebih 25 track, Melakukan mastering untuk menjadikan audio layak publish MultimediaAudio EditingAudio ProductionAudio Recorder",
projects.co.id,Visual & Audio,Audio Video Photo,"Content Creator (Female, Non-Hijab) + Affiliate & KOL Manager � Skincare Body Lotion",3250000,35,20.0,"Audio Production, Photography, Video Editing, Video Production, Remote Desktop Assistency, Networking, Reviews, Instagram, Content Writer, Social Media",https://projects.co.id/public/browse_projects/view/b4321d/content-creator-female-non-hijab-affiliate-amp-kol-manager-skincare-body-lotion,"Rp 2,000,000 - 4,500,000",,35 hari,"Kami adalah brand skincare body lotion ber-BPOM yang sedang berkembang dan ingin scale up di TikTok & Instagram 🚀  
  Saat ini kami mencari Content Creator wanita (non-hijab) yang tidak hanya bisa membuat konten, tetapi juga membantu mengelola affiliate & KOL untuk meningkatkan penjualan serta awareness brand.  Scope Pekerjaan:   1. Content Creation (2 hari sekali)   

   
Sistem kerja: 
👉  1 hari",
projects.co.id,Visual & Audio,Audio Video Photo,Konten kreator untuk di meta ato facebook,475000,10,32.0,Adobe PhotoShop,https://projects.co.id/public/browse_projects/view/5d321d/konten-kreator-untuk-di-meta-ato-facebook,"Rp 250,000 - 700,000",,10 hari,"Saya lagi cari yang bisa buat konten kreator untuk di facebook ato meta untuk menghasilkan sales ato penjualan sehingga dibuat semenarik mungkin, untuk jasa dan produk, ini bisa berulang dan langganan kalo ada yang sudah ahli buat dan terbukti menghasilkan trafik atau penjualan Adobe PhotoShop",
projects.co.id,Visual & Audio,Audio Video Photo,(Jakarta-only) Jasa Pembuatan 4 Video Konten Instagram Islami – As-Sābiqūn x Mukminun.id,3000000,180,26.0,"Affiliate Marketing, Social Media Marketing (SMM), Sales and Marketing, Marketing Strategy, Video Editing, Video Production, Content Management System (CMS), Content Writer, Video Animation, Social Media",https://projects.co.id/public/browse_projects/view/d1381d/jakarta-only-jasa-pembuatan-4-video-konten-instagram-islami-as-sbiqn-x-mukminunid,"Rp 1,000,000 - 5,000,000",,180 hari,"Kami membutuhkan freelancer untuk membantu pembuatan konten video pendek Instagram bertema Islami untuk brand As-Sābiqūn x   Mukminun.id  .    Konten akan digunakan untuk media sosial Instagram.         🎯 PEKERJAAN YANG DIBUTUHKAN    Freelancer diminta membuat:   
  16 video pendek (Reels)  
  Durasi sekitar 30–60 detik  
  Format vertikal (9:16)  
  Siap upload ke Instagram  
   Tema konten:   
 ",
projects.co.id,Lainnya,Others,"Jasa DevOps - Server Setup, Deployment & CI/CD Pipeline untuk Aplikasi Laravel + Vue.js",2250000,7,24.0,"Linux, Windows Server, Google Cloud Developer, Dev Manager",https://projects.co.id/public/browse_projects/view/e7371d/jasa-devops-server-setup-deployment-amp-cicd-pipeline-untuk-aplikasi-laravel-vuejs,"Rp 2,000,000 - 2,500,000",,7 hari,"Dibutuhkan DevOps Engineer untuk setup server production dan automated deployment.     Scope Pekerjaan:     1. Server Setup & Configuration     - VPS installation & hardening (Ubuntu 24.04)     - Stack installation: Nginx, PHP 8.3, Node.js 20, MySQL 8.0, Redis     - SSL/TLS certificate (Let's Encrypt)     - Firewall configuration (UFW)     - SSH hardening (key-based auth, disable root)     - Fail2",
projects.co.id,Lainnya,Others,Network Engineer untuk Setup server Onsite di Jakarta,1125000,7,12.0,"Linux, Linux Programming, Networking, Linux Administration, Network Security",https://projects.co.id/public/browse_projects/view/7f361d/network-engineer-untuk-setup-server-onsite-di-jakarta,"Rp 750,000 - 1,500,000",,7 hari,"Diperlukan network engineer untuk setup aplikasi berbasis PHP di daerah kuningan secara onsite, prefer full time freelance untuk join. Prefer yang berpengalaman untuk setup infrastruktur DC, DRC, HA berbasis linux CentOS atau alma linux. LinuxLinux ProgrammingNetworkingLinux AdministrationNetwork Security",
projects.co.id,Past Project,All,Membuat Recording untuk Proses Pendaftaran di Suatu Website,125000,31,,"Data Entry, Video Production",https://projects.co.id/public/past_projects/view/153a1d/membuat-recording-untuk-proses-pendaftaran-di-suatu-website,"Rp 125,000 - 125,000","Rp 125,000",31 hari,Halo rekan-rekan freelancer projects.co.id!    Saya membutuhkan jasa untuk melakukan registrasi dan menyelesaikan  1 (satu) buah tes kualifikasi  di suatu perusahaan luar negeri. Pendaftaran wajib dilakukan melalui link undangan yang akan saya berikan kepada  worker  terpilih.      1. To do   Terdiri dari 1x pembuatan akun baru dan 1x pengerjaan  assessment test  secara  online . Proses tersebut h,past
projects.co.id,Past Project,All,Merapihkan Tugas Akhir (Tesis),150000,5,,"Administrative Support, Writing, Administration, Microsoft Word, Copywriter, Content Writer, Running",https://projects.co.id/public/past_projects/view/f7391d/merapihkan-tugas-akhir-tesis,"Rp 150,000 - 200,000","Rp 150,000",5 hari,"Membuat daftar isi, daftar gambar, daftar tabel dan menyesuaikan paging nya.  Untuk bahan semua sudah ada sampai bab 5. Administrative SupportWritingAdministrationMicrosoft WordCopywriterContent Writer",past
projects.co.id,Past Project,All,Pembuatan Revisi Proposal,400000,7,,"Writing, Wordpress, Microsoft Word, Content Writer",https://projects.co.id/public/past_projects/view/fa391d/pembuatan-revisi-proposal,"Rp 350,000 - 400,000","Rp 400,000",7 hari,"Hallo,  Saya butuh jasa untuk revisi proposal penelitian seminar proposal teman saya. Saya butuh worker yang fast respon, fast work, telaten, dan yang paling penting tidak menggunakan AI!!! Deadline di hari senin pagi pukul 08.00 WritingWordpressMicrosoft WordContent Writer",past
projects.co.id,Past Project,All,"[WP] Develop Web Komunitas, Events & Membership",800000,7,,"Wordpress, Website Building, Website Templates, Wordpress Templates, CSS, Running",https://projects.co.id/public/past_projects/view/b2391d/wp-develop-web-komunitas-events-amp-membership,"Rp 800,000 - 1,500,000","Rp 800,000",7 hari,"Kami perlu dibantu slicing dari desain di figma, didevelop ke wp.  Base WP sudah disiapkan. Tinggal didevelop & setup plugin-plugin yg dibutuhkan. Juga disetup untuk interaction & transisinya agar sesuai desain.  Page statis ada beberapa, lebih banyak pekerjaan di setup & styling page-page untuk event & member. Sudah diinstal plugin Elementor, The Events Calendar free & Ultimate Member free. Tema ",past
projects.co.id,Past Project,All,Tambahkan halaman produk Indonesia untuk situs web Shopify,800000,7,,"Website, Web Design, Website Building, Reported Done",https://projects.co.id/public/past_projects/view/af391d/tambahkan-halaman-produk-indonesia-untuk-situs-web-shopify,"Rp 500,000 - 800,000","Rp 800,000",7 hari,"Tambahkan halaman produk Indonesia untuk situs web Shopify Anda, termasuk penargetan ulang Harga dalam Rupiah. WebsiteWeb DesignWebsite Building",past
projects.co.id,Past Project,All,Service Order from feriawanjimmy: Jasa Publish / Upload Aplikasi (.ipa) Ke Appstore,449000,14,,"Mobile Programming, iPhone/iOS, Swift, App Inventor, App Geyser, Appy Pie, Running",https://projects.co.id/public/past_projects/view/ac391d/service-order-from-feriawanjimmy-jasa-publish-upload-aplikasi-ipa-ke-appstore,"Rp 449,000","Rp 449,000",14 hari,[ This is a private project. Only invited users can see the description. ] [ Ini adalah private project. Hanya user terundang yang bisa melihat deskripsi. ] Mobile ProgrammingiPhone/iOSSwiftApp InventorApp GeyserAppy Pie,past
projects.co.id,Past Project,All,Butuh desain company profile,500000,7,,"Graphic Design, Web Design, Running",https://projects.co.id/public/past_projects/view/76391d/butuh-desain-company-profile,"Rp 200,000 - 500,000","Rp 500,000",7 hari,"Halo saya perlu design grafis untuk mendesain company profile yang elegan, modern untuk perusahaan tech,  mohon bid dengan melampirkan project serupa. terimakasih Graphic DesignWeb Design",past
projects.co.id,Past Project,All,Service Order from itsme_theo:  Jasa Joki Pengisian Kuesioner / Survey Online,50000,1,,"Data Entry, Form Processing, Market Research, Writing, Microsoft Word, Microsoft Excel, Data Mining, Quesioner",https://projects.co.id/public/past_projects/view/88391d/service-order-from-itsmetheo-jasa-joki-pengisian-kuesioner-survey-online,"Rp 50,000","Rp 50,000",1 hari,[ This is a private project. Only invited users can see the description. ] [ Ini adalah private project. Hanya user terundang yang bisa melihat deskripsi. ] Data EntryForm ProcessingMarket ResearchWritingMicrosoft WordMicrosoft ExcelData MiningQuesioner,past
projects.co.id,Past Project,All,"Optimasi on-page SEO (keyword, meta tag, heading, internal link)",1000000,30,,"Search Engine Optimization (SEO), Running",https://projects.co.id/public/past_projects/view/64391d/optimasi-on-page-seo-keyword-meta-tag-heading-internal-link,"Rp 1,000,000 - 1,000,000","Rp 1,000,000",30 hari,"Melakukan   SEO audit   pada website      Optimasi  on-page SEO  (keyword, meta tag, heading, internal link)  Riset dan implementasi  keyword strategy   Memberikan rekomendasi  technical SEO     Meningkatkan  ranking keyword  dan traffic organik Search Engine Optimization (SEO)",past
projects.co.id,Past Project,All,Data Visualization,850000,7,,"Data Analysis, Microsoft Power BI, Data Science",https://projects.co.id/public/past_projects/view/55391d/data-visualization,"Rp 500,000 - 1,000,000","Rp 850,000",7 hari,"Halo,  Saya butuh yang bisa data visualization pake Google Sheets Dashboard.  Pengerjaan 1 minggu, lebih cepat lebih baik.  Berikut contoh data visulisation yang diinginkan.  https://i.gyazo.com/986a69be408c1176747e0d44f4a88187.png  Terima kaish Data AnalysisMicrosoft Power BIData Science",past
projects.co.id,Past Project,All,Pembuatan Simple Website,1500000,7,,"Web Research, Web Programming, Website, Web Design, Website Building, Website Templates, Laravel Framework, Web Scrapping, Running",https://projects.co.id/public/past_projects/view/49391d/pembuatan-simple-website,"Rp 300,000 - 1,000,000","Rp 1,500,000",7 hari,Pekerjaan      Pembuatan Simple Website (Script sudah di sediakan bukan coding atau mulai dari 0)  Integrasi : Payment Gateway + Notifikasi Email & Whatsapp       Catatan     Contoh tampilan script template html sudah ada tinggal di slicing ke laravel & php versi terbaru + integrasi sistem         Wajib      Website aman dan optimal : Tidak ada error / bug  Support (Bertanggung jawab)       Silahk,past
projects.co.id,Past Project,All,Cari Data Bank Indo & China,400000,7,,"Data Entry, Database Programming, Data Analysis, Data Mining, Data Integration, Data Science, Running",https://projects.co.id/public/past_projects/view/2b391d/cari-data-bank-indo-amp-china,"Rp 400,000 - 500,000","Rp 400,000",7 hari,"Mencari data terdiri dari variables: ROA, CAR, NPL, LDR, Bank Size, Cost to Income Ratio (CIR), GDP growth, Interest Rate, Inflation Rate dari 2015-2025, dari bank dibawah ini:
Bank Indo:
-	BCA
-	BNI
-	BRI
-	BSI
-	BTN
-	CIMB Niaga
-	Danamon
-	Mandiri
-	OCBC indonesia
-	Permata

Bank Cina:
-	Agricultural Bank of China
-	Bank of China
-	Bank of Communications
-	China CITIC Bank
-	China Merchants Ban",past
projects.co.id,Past Project,All,Beli akun linkedin,200000,7,,"Data Mining, Reported Done",https://projects.co.id/public/past_projects/view/19391d/beli-akun-linkedin,"Rp 125,000 - 200,000","Rp 200,000",7 hari,[ This is a private project. Only invited users can see the description. ] [ Ini adalah private project. Hanya user terundang yang bisa melihat deskripsi. ] Data Mining,past
projects.co.id,Past Project,All,Service Order from adam94: Pembuatan 40 Backlink Profile High DA Secara Manual,50000,7,,"Search Engine Optimization (SEO), Running",https://projects.co.id/public/past_projects/view/16391d/service-order-from-adam94-pembuatan-40-backlink-profile-high-da-secara-manual,"Rp 50,000","Rp 50,000",7 hari,[ This is a private project. Only invited users can see the description. ] [ Ini adalah private project. Hanya user terundang yang bisa melihat deskripsi. ] Search Engine Optimization (SEO),past
projects.co.id,Past Project,All,Service Order from adam94: JASA PAKET SEO 1 BULAN - HIGH AUTHORITY LINK BUILDING,1900000,30,,"Internet Marketing, Search Engine Optimization (SEO), Social Media Marketing (SMM), Sales and Marketing, Marketing Strategy, Running",https://projects.co.id/public/past_projects/view/13391d/service-order-from-adam94-jasa-paket-seo-1-bulan-high-authority-link-building,"Rp 1,900,000","Rp 1,900,000",30 hari,[ This is a private project. Only invited users can see the description. ] [ Ini adalah private project. Hanya user terundang yang bisa melihat deskripsi. ] Internet MarketingSearch Engine Optimization (SEO)Social Media Marketing (SMM)Sales and MarketingMarketing Strategy,past
projects.co.id,Past Project,All,dicari akun linkedin,192000,7,,"Data Entry, Business Consultation, Market Research, Marketing Strategy, Analysis, Running",https://projects.co.id/public/past_projects/view/f2381d/dicari-akun-linkedin,"Rp 192,000 - 195,000","Rp 192,000",7 hari,Saya sedang mencari akun yang tidak terpakai tapi masih aktif. Punya 30 koneksi atau kurang dari itu juga bisa di tawarkan.  Email aktif. Akunnya tidak kena limit. Minimal pembuatan sudah 1 tahun. Tawarkan ke saya. Rate per-akun 192k Data EntryBusiness ConsultationMarket ResearchMarketing StrategyAnalysis,past
projects.co.id,Past Project,All,Sticker untuk petshop,100000,3,,"Graphic Design, Adobe Illustrator, Accepted by Owner",https://projects.co.id/public/past_projects/view/dd381d/sticker-untuk-petshop,"Rp 100,000 - 200,000","Rp 100,000",3 hari,"Tolong bikin design sticker untuk interior petshop seperti terlampir. Kirim portfolio design2 yang pernah dikerjakan. Kalau cocok, akan banyak repeat project sejenis. Graphic DesignAdobe Illustrator",past
projects.co.id,Past Project,All,Beli Akun Linkedin 2024,190000,7,,"Data Entry, Data Mining, Reported Done",https://projects.co.id/public/past_projects/view/b6381d/beli-akun-linkedin-2024,"Rp 150,000 - 200,000","Rp 190,000",7 hari,"Jika akun kalian sesuai kriteria silahkan bid :   Lepas email,   Koneksi minimal 25 tidak ada penambahan koneksi selama 10 hari terakhir,   koneksi real bukan hasil gb dari grup  buatan tahun 2024 atau lebih tua,   dibeli, bukan sewa Data EntryData Mining",past
projects.co.id,Past Project,All,"Dibutuhkan Jasa Pindah & Optimasi Website dr file2 sampah, Update & Fix eror, berbasis wordpress",700000,7,,"Website, Wordpress, Website Building, Website Templates, Wordpress Templates, Running",https://projects.co.id/public/past_projects/view/9b381d/dibutuhkan-jasa-pindah-amp-optimasi-website-dr-file2-sampah-update-amp-fix-eror-berbasis-wordpress,"Rp 500,000 - 1,000,000","Rp 700,000",7 hari,Diperioritaskan daerah Tangerang & Sekitaran untuk Meeting Tatap Muka  Pembayaran VIA Projects.co.id  Dibutuhkan Jasa Pindah & Optimasi Website  (Update web & Fix beberapa eror) website berbasis Wordpress. WebsiteWordpressWebsite BuildingWebsite TemplatesWordpress Templates,past
projects.co.id,Past Project,All,Dicari Virtual Assistant,600000,30,,"Personal Assistant, Administration, Running",https://projects.co.id/public/past_projects/view/74381d/dicari-virtual-assistant,"Rp 500,000 - 1,000,000","Rp 600,000",30 hari,Saya butuh virtual assistant nanti dibayar per project (1 month). Tidak menutup kemungkinan bisa diperpanjang terus kedepannya.  detail pekerjaan nya untuk mencari vendor yang saya butuhkan. Saya ada list 40-50 SKU yang saya butuhkan. Saya minta bantuan untuk cari supplier nya dimana aja coba dicari 5-7 vendor lalu coba kontak ke semua vendor nya dan tanya harga & persyaratan masing2 vendor lalu n,past
projects.co.id,Past Project,All,Service Order from matanerama: Jasa Publish / Upload Aplikasi (.ipa) Ke Appstore,299000,14,,"Mobile Programming, iPhone/iOS, Swift, App Inventor, App Geyser, Appy Pie, Running",https://projects.co.id/public/past_projects/view/4a381d/service-order-from-matanerama-jasa-publish-upload-aplikasi-ipa-ke-appstore,"Rp 299,000","Rp 299,000",14 hari,[ This is a private project. Only invited users can see the description. ] [ Ini adalah private project. Hanya user terundang yang bisa melihat deskripsi. ] Mobile ProgrammingiPhone/iOSSwiftApp InventorApp GeyserAppy Pie,past
projects.co.id,Past Project,All,Pembuatan Konten Iklan,500000,3,,"Video Production, Content Writer, Accepted by Owner",https://projects.co.id/public/past_projects/view/de371d/pembuatan-konten-iklan,"Rp 375,000 - 500,000","Rp 500,000",3 hari,Saya mencari jasa talent untuk membuat video konten yang akan digunakan untuk beriklan.     Bukan hasil AI. video rekam sendiri. ada talent di dalam video (karena akan lebih intouch personal ke calon buyer). lebih baik ada video anaknya juga. tidak juga tidak masalah. Konten JualanEbook tentang anak yang kalau mau makan harus nonton youtube. jadi talent memberi solusi menghadapi abak yang mau maka,past
projects.co.id,Past Project,All,Penulis Konten Medis (Spesialis SEO & AI),1000000,20,,"Search Engine Optimization (SEO), Blog, Wordpress, Running",https://projects.co.id/public/past_projects/view/5e361d/penulis-konten-medis-spesialis-seo-amp-ai,"Rp 500,000 - 1,000,000","Rp 1,000,000",20 hari,"Kami mencari seorang  Content Writer  yang berpengalaman untuk mengelola dan memproduksi konten berkualitas tinggi di bidang medis.   Posisi ini berbasis proyek awal dengan potensi besar untuk menjadi karyawan tetap (long-term) bagi kandidat yang menunjukkan kinerja luar biasa.   Deskripsi Pekerjaan:     Memproduksi konten medis yang akurat, rapi, dan mendalam untuk situs medis yang pakai platform",past
projects.co.id,Past Project,All,privat job mas hanif,500000,7,,"Arduino, Reported Done",https://projects.co.id/public/past_projects/view/05381d/privat-job-mas-hanif,"Rp 450,000 - 500,000","Rp 500,000",7 hari,"SOURCE CODE ESP 8266
TAMPIL P10            Setting wifi       Ssid = timer_p10      Password = 123456789            Ssid dan password bisa
di ubah , simpan ke spiffs      1x 6 panel        Panel 1-2           Tampilkan jam Dari rtc
ds3231       Tampilkan tanggal Dari
rtc ds3231        Panel 3-4            data dari serial A      data dari serial B      format data dari
serial @12!34      12 adalah",past
projects.co.id,Past Project,All,Pembuatan Website Gudang dengan Realtime Tracking & Barcode Integration,12000000,30,,"Laravel Framework, NodeJS",https://projects.co.id/public/past_projects/view/e4371d/pembuatan-website-gudang-dengan-realtime-tracking-amp-barcode-integration,"Rp 8,000,000 - 12,000,000","Rp 12,000,000",30 hari,"Dibutuhkan developer untuk website manajemen gudang dengan tracking real-time.     Fitur Utama:  - Dashboard real-time (stock, pergerakan barang)  - Master data barang & supplier  - Barang masuk/keluar dengan tracking  - Barcode/QR code integration  - Laporan stock & pergerakan  - User management (role-based)  - Multi-warehouse (jika perlu)     Tech Stack:  - Laravel/Node.js (backend)  - Vue.js/Re",past
